days	index	term	rate
169	LIBOR	3M	0.0810777220429
170	LIBOR	3M	0.0879842621844
171	LIBOR	3M	0.0801935733249
172	LIBOR	3M	0.0819382953163
173	LIBOR	3M	0.0895127482252
174	LIBOR	3M	0.0869389447247
175	LIBOR	3M	0.0839183043823
176	LIBOR	3M	0.0826199969704
177	LIBOR	3M	0.0878401956232
178	LIBOR	3M	0.086806999668
179	LIBOR	3M	0.0886926861233
180	LIBOR	3M	0.0898685213106
181	LIBOR	3M	0.0813550969028
182	LIBOR	3M	0.0842921865289
183	LIBOR	3M	0.0892125753962
184	LIBOR	3M	0.0846645500116
185	LIBOR	3M	0.088145900479
186	LIBOR	3M	0.0817766949943
187	LIBOR	3M	0.0876055581227
188	LIBOR	3M	0.0870516202414
189	LIBOR	3M	0.0868666847601
190	LIBOR	3M	0.0818280690585
191	LIBOR	3M	0.0853846990507
192	LIBOR	3M	0.0829701847512
193	LIBOR	3M	0.0809806549546
194	LIBOR	3M	0.0814684808427
195	LIBOR	3M	0.0826587498269
196	LIBOR	3M	0.0850227565285
197	LIBOR	3M	0.0805697012823
198	LIBOR	3M	0.0828514922962
199	LIBOR	3M	0.0823454724738
200	LIBOR	3M	0.0805009785608
201	LIBOR	3M	0.0819768559043
202	LIBOR	3M	0.0801705575337
203	LIBOR	3M	0.0804232619419
204	LIBOR	3M	0.085999206661
205	LIBOR	3M	0.0801458712729
206	LIBOR	3M	0.0866566551771
207	LIBOR	3M	0.0857899285237
208	LIBOR	3M	0.0828415125269
209	LIBOR	3M	0.0871899824181
210	LIBOR	3M	0.0849935406913
211	LIBOR	3M	0.0891900936465
212	LIBOR	3M	0.0828334924481
213	LIBOR	3M	0.0899285767154
214	LIBOR	3M	0.0810717691354
215	LIBOR	3M	0.0845837324167
216	LIBOR	3M	0.0898001161933
217	LIBOR	3M	0.0825142624639
218	LIBOR	3M	0.0846308685152
219	LIBOR	3M	0.0817848101275
220	LIBOR	3M	0.0820185765532
221	LIBOR	3M	0.0805699389397
222	LIBOR	3M	0.0817954088368
223	LIBOR	3M	0.0817453659636
224	LIBOR	3M	0.0890056439791
225	LIBOR	3M	0.0805592597867
226	LIBOR	3M	0.0810433433902
227	LIBOR	3M	0.0853057831082
228	LIBOR	3M	0.0818113327349
229	LIBOR	3M	0.0800584772971
230	LIBOR	3M	0.0859666963001
231	LIBOR	3M	0.0804613947944
232	LIBOR	3M	0.0864133155094
233	LIBOR	3M	0.0844381585972
234	LIBOR	3M	0.0886293412579
235	LIBOR	3M	0.0852327120146
236	LIBOR	3M	0.0830566935882
237	LIBOR	3M	0.0811190879174
238	LIBOR	3M	0.083410345048
239	LIBOR	3M	0.0840632847153
240	LIBOR	3M	0.0823540168932
241	LIBOR	3M	0.0813036850957
242	LIBOR	3M	0.0833119551114
243	LIBOR	3M	0.0821713681471
244	LIBOR	3M	0.0819126364799
245	LIBOR	3M	0.0875211783588
246	LIBOR	3M	0.0835545185173
247	LIBOR	3M	0.0892992295642
248	LIBOR	3M	0.081876879621
249	LIBOR	3M	0.0862142988449
250	LIBOR	3M	0.0893948252171
251	LIBOR	3M	0.0850830957826
252	LIBOR	3M	0.0890195763233
253	LIBOR	3M	0.0834843706165
254	LIBOR	3M	0.0847722462034
255	LIBOR	3M	0.0868795372361
256	LIBOR	3M	0.089633654225
257	LIBOR	3M	0.0826505855959
258	LIBOR	3M	0.081499244104
259	LIBOR	3M	0.0898711675058
260	LIBOR	3M	0.0803939197807
261	LIBOR	3M	0.0842680985018
262	LIBOR	3M	0.0880286528011
263	LIBOR	3M	0.0866395110337
264	LIBOR	3M	0.0812014067367
265	LIBOR	3M	0.0898897928169
266	LIBOR	3M	0.0879550283417
267	LIBOR	3M	0.0813109377469
268	LIBOR	3M	0.0814784990522
269	LIBOR	3M	0.0800458889237
270	LIBOR	3M	0.0849200335414
271	LIBOR	3M	0.088263800549
272	LIBOR	3M	0.082232683598
273	LIBOR	3M	0.0891234426331
274	LIBOR	3M	0.0838431982619
275	LIBOR	3M	0.0888858264492
276	LIBOR	3M	0.0898318548018
277	LIBOR	3M	0.0872183392969
278	LIBOR	3M	0.0878461516413
279	LIBOR	3M	0.0861502287132
280	LIBOR	3M	0.0845096728158
281	LIBOR	3M	0.0879972446935
282	LIBOR	3M	0.0833751775183
283	LIBOR	3M	0.082421248023
284	LIBOR	3M	0.0806041508454
285	LIBOR	3M	0.0844950901014
286	LIBOR	3M	0.0810660614034
287	LIBOR	3M	0.0876723167392
288	LIBOR	3M	0.0814347605524
289	LIBOR	3M	0.0825093888558
290	LIBOR	3M	0.0872436710764
291	LIBOR	3M	0.089410204935
292	LIBOR	3M	0.0835210860872
293	LIBOR	3M	0.0892214614171
294	LIBOR	3M	0.0868812593925
295	LIBOR	3M	0.0839316864373
296	LIBOR	3M	0.0804426348689
297	LIBOR	3M	0.0805729944558
298	LIBOR	3M	0.0849840883059
299	LIBOR	3M	0.0849076032107
300	LIBOR	3M	0.0856158932395
301	LIBOR	3M	0.0804148979786
302	LIBOR	3M	0.0881451729328
303	LIBOR	3M	0.0870320089937
304	LIBOR	3M	0.0851475685316
305	LIBOR	3M	0.081424903275
306	LIBOR	3M	0.0862144568406
307	LIBOR	3M	0.0805020472847
308	LIBOR	3M	0.0868886142804
309	LIBOR	3M	0.0889986751287
310	LIBOR	3M	0.0867621429686
311	LIBOR	3M	0.0884103635352
312	LIBOR	3M	0.0890838416498
313	LIBOR	3M	0.0895353430429
314	LIBOR	3M	0.0832557919256
315	LIBOR	3M	0.0823856733713
316	LIBOR	3M	0.0803381944074
317	LIBOR	3M	0.0810417905193
318	LIBOR	3M	0.0858783042994
319	LIBOR	3M	0.0853194524845
320	LIBOR	3M	0.0863214505219
321	LIBOR	3M	0.0828533299248
322	LIBOR	3M	0.0846064565667
323	LIBOR	3M	0.0832342673071
324	LIBOR	3M	0.0886234778793
325	LIBOR	3M	0.0820627016819
326	LIBOR	3M	0.0830365539119
327	LIBOR	3M	0.083085581947
328	LIBOR	3M	0.087401976486
329	LIBOR	3M	0.0824771075147
330	LIBOR	3M	0.0865123716722
331	LIBOR	3M	0.0807166996782
332	LIBOR	3M	0.0879616216349
333	LIBOR	3M	0.0891465060642
334	LIBOR	3M	0.0827617208822
335	LIBOR	3M	0.0878878880542
336	LIBOR	3M	0.0866105098352
337	LIBOR	3M	0.0859691158471
338	LIBOR	3M	0.0835419786545
339	LIBOR	3M	0.0888389442831
340	LIBOR	3M	0.0845095913029
341	LIBOR	3M	0.0857886617241
342	LIBOR	3M	0.0893775984044
343	LIBOR	3M	0.0850568159177
344	LIBOR	3M	0.0831181480715
345	LIBOR	3M	0.0827484195966
346	LIBOR	3M	0.0827752141263
347	LIBOR	3M	0.0843383690499
348	LIBOR	3M	0.0893744195482
349	LIBOR	3M	0.0883873417794
350	LIBOR	3M	0.0865498079241
351	LIBOR	3M	0.0811995415013
352	LIBOR	3M	0.0825356915902
353	LIBOR	3M	0.089613694535
354	LIBOR	3M	0.0868215587869
355	LIBOR	3M	0.0863284293032
356	LIBOR	3M	0.0822947798865
357	LIBOR	3M	0.0815669535989
358	LIBOR	3M	0.0865154154835
359	LIBOR	3M	0.0883527618046
360	LIBOR	3M	0.08735560499
361	LIBOR	3M	0.0830708634035
362	LIBOR	3M	0.0800549632765
363	LIBOR	3M	0.080789747703
364	LIBOR	3M	0.0873024817144
365	LIBOR	3M	0.089076240145
366	LIBOR	3M	0.0823091376421
367	LIBOR	3M	0.0848284822175
368	LIBOR	3M	0.0896154261536
369	LIBOR	3M	0.0824364943135
370	LIBOR	3M	0.0848213671289
371	LIBOR	3M	0.0801561615629
372	LIBOR	3M	0.0808256531668
373	LIBOR	3M	0.080512163725
374	LIBOR	3M	0.082227691597
375	LIBOR	3M	0.0811536715149
376	LIBOR	3M	0.0856292199479
377	LIBOR	3M	0.0838665012713
378	LIBOR	3M	0.0800879758162
379	LIBOR	3M	0.0879760663854
380	LIBOR	3M	0.0897994486727
381	LIBOR	3M	0.0812182919709
382	LIBOR	3M	0.0858609453363
383	LIBOR	3M	0.0845810800589
384	LIBOR	3M	0.0854645697923
385	LIBOR	3M	0.0845176916627
386	LIBOR	3M	0.0804347070097
387	LIBOR	3M	0.080914532652
388	LIBOR	3M	0.0892518982014
389	LIBOR	3M	0.0894221450823
390	LIBOR	3M	0.081136334961
391	LIBOR	3M	0.084918034771
392	LIBOR	3M	0.0897047544836
393	LIBOR	3M	0.082187224462
394	LIBOR	3M	0.081032184884
395	LIBOR	3M	0.0870785534827
396	LIBOR	3M	0.0888806301988
397	LIBOR	3M	0.0849171594327
398	LIBOR	3M	0.0833200702879
399	LIBOR	3M	0.0833829620877
400	LIBOR	3M	0.0828556082708
401	LIBOR	3M	0.0890871188667
402	LIBOR	3M	0.086093673698
403	LIBOR	3M	0.0805386567678
404	LIBOR	3M	0.0843615469562
405	LIBOR	3M	0.0846780619815
406	LIBOR	3M	0.0848253916542
407	LIBOR	3M	0.0804352093193
408	LIBOR	3M	0.0812637453776
409	LIBOR	3M	0.0814972818105
410	LIBOR	3M	0.0865906265339
411	LIBOR	3M	0.087606459645
412	LIBOR	3M	0.0871438969588
413	LIBOR	3M	0.0855882114962
414	LIBOR	3M	0.0860100047326
415	LIBOR	3M	0.0873411366568
416	LIBOR	3M	0.0804957133787
417	LIBOR	3M	0.0852098103532
418	LIBOR	3M	0.0862347303382
419	LIBOR	3M	0.0856301760695
420	LIBOR	3M	0.0874375510161
421	LIBOR	3M	0.0880938277722
422	LIBOR	3M	0.089441402047
423	LIBOR	3M	0.0893812936338
424	LIBOR	3M	0.0838707358245
425	LIBOR	3M	0.0850377115373
426	LIBOR	3M	0.0846277905248
427	LIBOR	3M	0.0832784492805
428	LIBOR	3M	0.0835967718422
429	LIBOR	3M	0.0882746190438
430	LIBOR	3M	0.0838023290724
431	LIBOR	3M	0.084511132196
432	LIBOR	3M	0.0889837287204
433	LIBOR	3M	0.0888272174073
434	LIBOR	3M	0.0882213295904
435	LIBOR	3M	0.0833393639068
436	LIBOR	3M	0.0823197022852
437	LIBOR	3M	0.0846721506239
438	LIBOR	3M	0.0815669389811
439	LIBOR	3M	0.0885656612691
440	LIBOR	3M	0.0871316292482
441	LIBOR	3M	0.0814890441062
442	LIBOR	3M	0.0878249393288
443	LIBOR	3M	0.0837569124906
444	LIBOR	3M	0.0807865441129
445	LIBOR	3M	0.0817869532751
446	LIBOR	3M	0.0852767438163
447	LIBOR	3M	0.0872459780693
448	LIBOR	3M	0.0841772778719
449	LIBOR	3M	0.0884125087337
450	LIBOR	3M	0.0855769887649
451	LIBOR	3M	0.0870398047072
452	LIBOR	3M	0.0801388006013
453	LIBOR	3M	0.0873138952617
454	LIBOR	3M	0.0823916472103
455	LIBOR	3M	0.0828156948722
456	LIBOR	3M	0.0807702042182
457	LIBOR	3M	0.0895732701693
458	LIBOR	3M	0.0801323805831
459	LIBOR	3M	0.0894632473212
460	LIBOR	3M	0.0842223189647
461	LIBOR	3M	0.0831802635192
462	LIBOR	3M	0.0826023541443
463	LIBOR	3M	0.0827223714013
464	LIBOR	3M	0.0874554789355
465	LIBOR	3M	0.0813352835358
466	LIBOR	3M	0.0804695028681
467	LIBOR	3M	0.0882154551512
468	LIBOR	3M	0.0823749734339
469	LIBOR	3M	0.0844455798469
470	LIBOR	3M	0.0866386603812
471	LIBOR	3M	0.0894958027532
472	LIBOR	3M	0.084740817327
473	LIBOR	3M	0.0808154007957
474	LIBOR	3M	0.0871880598472
475	LIBOR	3M	0.0872425616028
476	LIBOR	3M	0.0883752951473
477	LIBOR	3M	0.0841232799567
478	LIBOR	3M	0.0833598869519
479	LIBOR	3M	0.0864282406239
480	LIBOR	3M	0.0806226985721
481	LIBOR	3M	0.0872356766653
482	LIBOR	3M	0.080645867658
483	LIBOR	3M	0.0840285344401
484	LIBOR	3M	0.0887626181343
485	LIBOR	3M	0.0858590072846
486	LIBOR	3M	0.0854621213995
487	LIBOR	3M	0.0847505041085
488	LIBOR	3M	0.0826625132728
489	LIBOR	3M	0.083612699456
490	LIBOR	3M	0.0819614690721
491	LIBOR	3M	0.0845181257718
492	LIBOR	3M	0.0870203673055
493	LIBOR	3M	0.0833281631871
494	LIBOR	3M	0.0880182485262
495	LIBOR	3M	0.0827831542091
496	LIBOR	3M	0.0814452269605
497	LIBOR	3M	0.0879381493587
498	LIBOR	3M	0.0817641743283
499	LIBOR	3M	0.0826714367484
500	LIBOR	3M	0.083703248168
501	LIBOR	3M	0.087411703255
502	LIBOR	3M	0.082028451382
503	LIBOR	3M	0.0802684179973
504	LIBOR	3M	0.085982657117
505	LIBOR	3M	0.0862890617299
506	LIBOR	3M	0.0812940894393
507	LIBOR	3M	0.0850398366332
508	LIBOR	3M	0.0880754959034
509	LIBOR	3M	0.0818830992901
510	LIBOR	3M	0.0839379008722
511	LIBOR	3M	0.0899267331864
512	LIBOR	3M	0.0850574758007
513	LIBOR	3M	0.0860840329647
514	LIBOR	3M	0.0822866299392
515	LIBOR	3M	0.0829443678705
516	LIBOR	3M	0.0833180780048
517	LIBOR	3M	0.0869547665344
518	LIBOR	3M	0.0894331722173
519	LIBOR	3M	0.0810208325416
520	LIBOR	3M	0.0883658544036
521	LIBOR	3M	0.0834080249519
522	LIBOR	3M	0.0878701108551
523	LIBOR	3M	0.088018965676
524	LIBOR	3M	0.0869111621141
525	LIBOR	3M	0.0880343756514
526	LIBOR	3M	0.0813119775284
527	LIBOR	3M	0.080370569525
528	LIBOR	3M	0.087006343093
529	LIBOR	3M	0.0854693570046
530	LIBOR	3M	0.0868800776665
531	LIBOR	3M	0.0845942179242
532	LIBOR	3M	0.0834821586719
533	LIBOR	3M	0.0823334022452
534	LIBOR	3M	0.0816391570396
535	LIBOR	3M	0.0856227012936
536	LIBOR	3M	0.0892329211085
537	LIBOR	3M	0.0805081925734
538	LIBOR	3M	0.0822384918944
539	LIBOR	3M	0.0880478828901
540	LIBOR	3M	0.0847896850613
541	LIBOR	3M	0.0883437308599
542	LIBOR	3M	0.0865859785257
543	LIBOR	3M	0.0807199118821
544	LIBOR	3M	0.0800299768678
545	LIBOR	3M	0.0888367132173
546	LIBOR	3M	0.0837885018313
547	LIBOR	3M	0.0870895736021
548	LIBOR	3M	0.081364608442
549	LIBOR	3M	0.0830656876457
550	LIBOR	3M	0.087238120204
551	LIBOR	3M	0.0889460323158
552	LIBOR	3M	0.0856280885513
553	LIBOR	3M	0.0896410317932
554	LIBOR	3M	0.0847106583764
555	LIBOR	3M	0.0859580031976
556	LIBOR	3M	0.0813947105822
557	LIBOR	3M	0.0822593416951
558	LIBOR	3M	0.0832264826477
559	LIBOR	3M	0.0829171053028
560	LIBOR	3M	0.0830313189568
561	LIBOR	3M	0.0833173164623
562	LIBOR	3M	0.0858153497978
563	LIBOR	3M	0.0821656397456
564	LIBOR	3M	0.0845675318766
565	LIBOR	3M	0.0842211988094
566	LIBOR	3M	0.0840691885632
567	LIBOR	3M	0.0884086337147
568	LIBOR	3M	0.0896041888048
569	LIBOR	3M	0.0829151771425
570	LIBOR	3M	0.0832616353188
571	LIBOR	3M	0.0825148175562
572	LIBOR	3M	0.0877383923337
573	LIBOR	3M	0.0862936884295
574	LIBOR	3M	0.0858965786541
575	LIBOR	3M	0.0838320443471
576	LIBOR	3M	0.0876354602314
577	LIBOR	3M	0.0885562222943
578	LIBOR	3M	0.0805180019146
579	LIBOR	3M	0.0891948623966
580	LIBOR	3M	0.0853275002387
581	LIBOR	3M	0.0849810217537
582	LIBOR	3M	0.0866576694082
583	LIBOR	3M	0.0864353594122
584	LIBOR	3M	0.0829283353488
585	LIBOR	3M	0.0880513509893
586	LIBOR	3M	0.083837242764
587	LIBOR	3M	0.0822097352491
588	LIBOR	3M	0.0809915314065
589	LIBOR	3M	0.082960916335
590	LIBOR	3M	0.0863278610203
591	LIBOR	3M	0.0859953302923
592	LIBOR	3M	0.0818569778724
593	LIBOR	3M	0.0836462576149
594	LIBOR	3M	0.0884900553158
595	LIBOR	3M	0.0889606630019
596	LIBOR	3M	0.0873615724012
597	LIBOR	3M	0.0864819314612
598	LIBOR	3M	0.0855918842427
599	LIBOR	3M	0.0858516512848
600	LIBOR	3M	0.0877514099247
601	LIBOR	3M	0.0882282811137
602	LIBOR	3M	0.082624184978
603	LIBOR	3M	0.0869878672349
604	LIBOR	3M	0.0853793536573
605	LIBOR	3M	0.0827662933486
606	LIBOR	3M	0.0892452558432
607	LIBOR	3M	0.0885513857499
608	LIBOR	3M	0.0889334853065
609	LIBOR	3M	0.0863305425843
610	LIBOR	3M	0.0842710337028
611	LIBOR	3M	0.0809195036406
612	LIBOR	3M	0.0852573741217
613	LIBOR	3M	0.0860464427132
614	LIBOR	3M	0.0821729392564
615	LIBOR	3M	0.0843039226659
616	LIBOR	3M	0.0858691261493
617	LIBOR	3M	0.0804327746985
618	LIBOR	3M	0.0820768242952
619	LIBOR	3M	0.0898653858568
620	LIBOR	3M	0.0884187017859
621	LIBOR	3M	0.0860418046864
622	LIBOR	3M	0.0840822171712
623	LIBOR	3M	0.0822029280377
624	LIBOR	3M	0.089992131058
625	LIBOR	3M	0.0800105851215
626	LIBOR	3M	0.0854823937017
627	LIBOR	3M	0.082992548898
628	LIBOR	3M	0.0889746274593
629	LIBOR	3M	0.0822750374705
630	LIBOR	3M	0.0886170700407
631	LIBOR	3M	0.0819979428048
632	LIBOR	3M	0.0871154267219
633	LIBOR	3M	0.0822694604256
634	LIBOR	3M	0.0810610946477
635	LIBOR	3M	0.0826931218
636	LIBOR	3M	0.0877487124511
637	LIBOR	3M	0.0897902815285
638	LIBOR	3M	0.0806864765336
639	LIBOR	3M	0.0847167959219
640	LIBOR	3M	0.0836272864396
641	LIBOR	3M	0.0889064908538
642	LIBOR	3M	0.0887081631795
643	LIBOR	3M	0.0814766534174
644	LIBOR	3M	0.0869689127788
645	LIBOR	3M	0.0820730426461
646	LIBOR	3M	0.0833928718083
647	LIBOR	3M	0.0892719791574
648	LIBOR	3M	0.0876851053893
649	LIBOR	3M	0.0892129924436
650	LIBOR	3M	0.0826539554167
651	LIBOR	3M	0.0869176967365
652	LIBOR	3M	0.0834367932233
653	LIBOR	3M	0.0855150246532
654	LIBOR	3M	0.0816970556232
655	LIBOR	3M	0.0829898291509
656	LIBOR	3M	0.0881120324477
657	LIBOR	3M	0.0822415645243
658	LIBOR	3M	0.0893175249058
659	LIBOR	3M	0.0863812763997
660	LIBOR	3M	0.0816185982522
661	LIBOR	3M	0.0834196933605
662	LIBOR	3M	0.0847457904589
663	LIBOR	3M	0.0835512305442
664	LIBOR	3M	0.0864285771417
665	LIBOR	3M	0.087015993894
666	LIBOR	3M	0.085392338685
667	LIBOR	3M	0.0830980121182
668	LIBOR	3M	0.0860556023739
669	LIBOR	3M	0.0817626117852
670	LIBOR	3M	0.0879145496857
671	LIBOR	3M	0.0864859527467
672	LIBOR	3M	0.0813687811854
673	LIBOR	3M	0.086476419978
674	LIBOR	3M	0.0810042484057
675	LIBOR	3M	0.0825223801599
676	LIBOR	3M	0.0875865557119
677	LIBOR	3M	0.0894878770574
678	LIBOR	3M	0.0831237106921
679	LIBOR	3M	0.0833130857809
680	LIBOR	3M	0.0875539570022
681	LIBOR	3M	0.0802798414654
682	LIBOR	3M	0.0806676310984
683	LIBOR	3M	0.080020439274
684	LIBOR	3M	0.0808430387698
685	LIBOR	3M	0.082389151566
686	LIBOR	3M	0.0844982722398
687	LIBOR	3M	0.0827212151602
688	LIBOR	3M	0.083918961269
689	LIBOR	3M	0.0873767471979
690	LIBOR	3M	0.0835964737039
691	LIBOR	3M	0.0833410493396
692	LIBOR	3M	0.0835913698601
693	LIBOR	3M	0.0843639473435
694	LIBOR	3M	0.0838152098927
695	LIBOR	3M	0.0881374250007
696	LIBOR	3M	0.0832458882169
697	LIBOR	3M	0.0855006162739
698	LIBOR	3M	0.0822101089794
699	LIBOR	3M	0.083295384537
700	LIBOR	3M	0.0861634770355
701	LIBOR	3M	0.0853683511398
702	LIBOR	3M	0.0813701767489
703	LIBOR	3M	0.0823261652119
704	LIBOR	3M	0.0885539472055
705	LIBOR	3M	0.0856248678096
706	LIBOR	3M	0.0869922611024
707	LIBOR	3M	0.0834493011835
708	LIBOR	3M	0.0811333632812
709	LIBOR	3M	0.0850750828749
710	LIBOR	3M	0.0880070863594
711	LIBOR	3M	0.082881202039
712	LIBOR	3M	0.0833952426134
713	LIBOR	3M	0.0843406327952
714	LIBOR	3M	0.088102399735
715	LIBOR	3M	0.0889172332235
716	LIBOR	3M	0.082080055838
717	LIBOR	3M	0.0877056566145
718	LIBOR	3M	0.0885910962085
719	LIBOR	3M	0.0855287153861
720	LIBOR	3M	0.0866619723603
721	LIBOR	3M	0.0871799540407
722	LIBOR	3M	0.0849087046724
723	LIBOR	3M	0.0831467359091
724	LIBOR	3M	0.0899707113852
725	LIBOR	3M	0.0800274341954
726	LIBOR	3M	0.0859462785812
727	LIBOR	3M	0.0849321765272
728	LIBOR	3M	0.0897180650904
729	LIBOR	3M	0.0874863562142
730	LIBOR	3M	0.0881012921464
731	LIBOR	3M	0.0806948618997
732	LIBOR	3M	0.086868595301
733	LIBOR	3M	0.0816457826009
734	LIBOR	3M	0.083979984913
735	LIBOR	3M	0.0828392290103
736	LIBOR	3M	0.0856864384022
737	LIBOR	3M	0.0846678626782
738	LIBOR	3M	0.0896263718634
739	LIBOR	3M	0.0834425351083
